LDAP-Display-Name	msDS-IntId	Attribute-ID	
msExchWindowsLiveAccountURLEnabled	-1945722002	415139669	
msExchOrganizationSummary	-1706345940	415139663	
msExchExternalSyncState	-1977029019	415139672	
msExchPartnerId	-1646859682	415139673	
msExchExcludedMailboxDatabases	-2103330168	415139674	
msExchIncludedMailboxDatabases	-1977095907	415139675	
msExchUseExcludedMailboxDatabases	-1938087607	415139676	
msExchUseIncludedMailboxDatabases	-1693152473	415139677	
msExchDeviceModel	-2052578226	415139678	
msExchBlockedClientVersions	-1781066869	415139689	
msExchEncryptionRequired	-2017760762	415139688	
msExchMailTipsSettings	-2073123072	415139691	
msExchOWALightFeedbackEnabled	-1706085670	415139697	
msExchOWALightFeedbackURL	-1924063886	415139698	
msExchOWALightHelpURL	-1829934128	415139696	
msExchSetupStatus	-1681537302	415139701	
msExchRoleBL	-1878777289	415139693	
msExchDomainRestrictionBL	-1866289698	415139695	
msExchConfigRestrictionBL	-1775832978	415139694	
msExchExchangeRPCServiceArrayLink	-1992068332	415139690	
msExchExchangeRPCServiceArrayBL	-1926701914	415139702	
msExchAllowHeuristicADCallingLineIdResolution	-2142564618	415139787	
msExchSystemAddressList	-1850226750	415139788	
msExchUMCallingLineIDFormats	-1980430414	415139786	
msExchUMCallingLineIDs	-2078368336	415139785	
msExchUMEquivalentDialPlanPhoneContexts	-1689674794	415139784	
msExchUMProtectAuthenticatedVoiceMail	-1659685803	415139704	
msExchUMProtectUnauthenticatedVoiceMail	-1718810784	415139703	
msExchUMProtectedVoiceMailText	-1735615705	415139706	
msExchUMRequireProtectedPlayOnPhone	-2016691633	415139705	
msExchAggregationSubscriptionCredential	-1911480592	415139789	
msExchAssembly	-2147080634	415139777	
msExchClassFactory	-1787568575	415139778	
msExchCmdletExtensionFlags	-1704549540	415139779	
msExchEASThrottlingPolicyState	-2055971575	415139795	
msExchEWSThrottlingPolicyState	-1745736911	415139796	
msExchGeneralThrottlingPolicyState	-2107224638	415139802	
msExchIMAPThrottlingPolicyState	-1687700477	415139797	
msExchOWAThrottlingPolicyState	-1669902712	415139798	
msExchPOPThrottlingPolicyState	-1866628229	415139799	
msExchPowershellThrottlingPolicyState	-1617953170	415139800	
msExchProvisioningFlags	-1795071171	415139783	
msExchSendAsAddresses	-1729019648	415139790	
msExchSmtpReceiveMaxAcknowledgementDelay	-1936671902	415139803	
msExchThrottlingIsDefaultPolicy	-1672215559	415139711	
msExchThrottlingPolicyDN	-2027006221	415139736	
msExchTransportDeliveryAgentDeliveryProtocol	-1718506373	415139808	
msExchTransportDeliveryAgentMaxConcurrentConnections	-2131322096	415139810	
msExchTransportDeliveryAgentMaxMessagesPerConnection	-1616459204	415139809	
msExchTransportShadowHeartbeatRetryCount	-2000278781	415139807	
msExchTransportShadowHeartbeatTimeoutInterval	-1858744937	415139806	
msExchTransportShadowMessageAutoDiscardInterval	-1966756596	415139805	
msExchUMRedirectTarget	-1950584595	415139794	
msExchUMThrottlingPolicyState	-1897674976	415139801	
msExchParentPlanLink	-2055523993	415139782	
msExchBypassModerationLink	-2062699432	415139780	
msExchBypassModerationBL	-1722649740	415139792	
msExchBypassModerationFromDLMembersLink	-2056690800	415139781	
msExchBypassModerationFromDLMembersBL	-1991523070	415139791	
msExchEdgeSyncConfigurationSyncInterval	-1942200182	415139811	
msExchEdgeSyncCookieValidDuration	-1626653366	415139816	
msExchEdgeSyncFailoverDCInterval	-1866421497	415139817	
msExchEdgeSyncLockDuration	-1840981291	415139813	
msExchEdgeSyncLockRenewalDuration	-1844329147	415139814	
msExchEdgeSyncLogEnabled	-1779867292	415139818	
msExchEdgeSyncLogLevel	-1833184305	415139822	
msExchEdgeSyncLogMaxAge	-2015710161	415139819	
msExchEdgeSyncLogMaxDirectorySize	-2130440280	415139820	
msExchEdgeSyncLogMaxFileSize	-1903463526	415139821	
msExchEdgeSyncLogPath	-2041466152	415139823	
msExchEdgeSyncMservBackupLeaseLocation	-1819694473	415139829	
msExchEdgeSyncMservLocalCertificate	-1915176376	415139827	
msExchEdgeSyncMservPrimaryLeaseLocation	-2114419496	415139831	
msExchEdgeSyncMservProvisionUrl	-2109372918	415139825	
msExchEdgeSyncMservRemoteCertificate	-1775572708	415139828	
msExchEdgeSyncMservSettingUrl	-1817000931	415139826	
msExchEdgeSyncOptionDuration	-1847829573	415139815	
msExchEdgeSyncProviderAssemblyPath	-1730359068	415139830	
msExchEdgeSyncRecipientSyncInterval	-1722693881	415139812	
msExchEdgeSyncSynchronizationProvider	-2114727234	415139824	
msExchFedAccountNamespace	-2133602175	415139843	
msExchFedApplicationId	-1668322440	415139854	
msExchFedApplicationURI	-1858538206	415139870	
msExchFedClientTrust	-1637865096	415139851	
msExchFedDelegationTrust	-1905122058	415139850	
msExchFedDomainNames	-1769977541	415139866	
msExchFedEnabledActions	-1984391771	415139869	
msExchFedIsEnabled	-2061804266	415139871	
msExchFedMetadataEPR	-1791285754	415139840	
msExchFedMetadataPollInterval	-2086940062	415139873	
msExchFedMetadataPutEPR	-1658463480	415139842	
msExchFedOrgAdminContact	-1641202931	415139852	
msExchFedOrgApprovalContact	-1753642949	415139853	
msExchFedOrgCertificate	-2099481190	415139847	
msExchFedOrgPrevCertificate	-2074999709	415139849	
msExchFedOrgPrevPrivCertificate	-2084279288	415139848	
msExchFedOrgPrivCertificate	-2126384571	415139846	
msExchFedPolicyReferenceURI	-1990157575	415139863	
msExchFedTargetApplicationURI	-1636164399	415139867	
msExchFedTargetAutodiscoverEPR	-1889996440	415139841	
msExchFedTargetSharingEPR	-2113874234	415139868	
msExchFedTokenIssuerCertReference	-1963387969	415139859	
msExchFedTokenIssuerCertificate	-1820259154	415139860	
msExchFedTokenIssuerEPR	-2037508122	415139858	
msExchFedTokenIssuerMetadataEPR	-2092380684	415139872	
msExchFedTokenIssuerPrevCertReference	-1814152844	415139861	
msExchFedTokenIssuerPrevCertificate	-1863542618	415139862	
msExchFedTokenIssuerType	-1693502377	415139856	
msExchFedTokenIssuerURI	-1792203666	415139857	
msExchFedWebRequestorRedirectEPR	-2117910524	415139864	
msExchMailTipsLargeAudienceThreshold	-1776674606	415139832	
msExchFedAcceptedDomainLink	-1839965700	415139844	
msExchFedAcceptedDomainBL	-1793739796	415139845	
msExchJournalingReconciliationMailboxes	-1867291940	415139879	
msExchJournalingReconciliationPassword	-2087311360	415139878	
msExchJournalingReconciliationUrl	-2027367498	415139876	
msExchJournalingReconciliationUsername	-1913452933	415139877	
msExchReseller	-2077671857	415139875	
msExchRetentionComment	-1897806775	415139880	
msExchRetentionURL	-1840543730	415139882	
msExchServicePlan	-1881219959	415139874	
msExchAddressListPagingEnabled	-2126275518	415139890	
msExchSetupTime	-1627232748	415139889	
msExchServerAssociationLink	-1928109573	415139887	
msExchServerAssociationBL	-1897280931	415139888	
msExchOWAIMProviderType	-1746203912	415139892	
msExchUMIPGatewayFlags2	-2124661127	415139891	
msExchESEParamBackgroundDatabaseMaintenance	-1953551756	415139895	
msExchUMTcpListeningPort	-1725637671	415139893	
msExchUMTlsListeningPort	-1757459158	415139894	
msExchMDBAvailabilityGroupNetworkSettings	-1662260271	415139899	
msExchOABLastNumberOfRecords	-1976047548	415139897	
msExchOABLastTouchedTime	-1873434346	415139896	
msExchOABPreferredSite	-1822246195	415139898	
msExchUserBL	-2078073947	415139900	
msExchActivationConfig	-1629805864	415139911	
msExchAlternateMailboxes	-2064769451	415139910	
msExchContentAggregationFlags	-2102742741	415139960	
msExchContentAggregationMaxAcceptedJobsPerProcessor	-1787360492	415139936	
msExchContentAggregationMaxActiveJobsPerProcessor	-1994325664	415139937	
msExchContentAggregationMaxDispatchers	-1853270195	415139956	
msExchContentAggregationMaxDownloadItemsPerConnection	-1767370305	415139953	
msExchContentAggregationMaxDownloadSizePerConnection	-1889562206	415139952	
msExchContentAggregationMaxDownloadSizePerItem	-1750272346	415139951	
msExchContentAggregationMaxNumberOfAttempts	-2115630445	415139935	
msExchContentAggregationProxyServerURL	-1792866025	415139938	
msExchContentAggregationRemoteConnectionTimeout	-1834250107	415139950	
msExchDeltaSyncClientCertificateThumbprint	-1765222025	415139954	
msExchHttpProtocolLogAgeQuotaInHours	-1684505814	415139941	
msExchHTTPProtocolLogDirectorySizeQuota	-1867632447	415139942	
msExchHTTPProtocolLogFilePath	-2046231065	415139940	
msExchHTTPProtocolLogLoggingLevel	-1806541195	415139944	
msExchHTTPProtocolLogPerFileSizeQuota	-1699673598	415139943	
msExchFedAdminKey	-2038652184	415139903	
msExchFedOrgNextCertificate	-2009636619	415139907	
msExchFedOrgNextPrivCertificate	-1797622893	415139908	
msExchSharingPolicyDomains	-1751385616	415139904	
msExchSharingPolicyIsEnabled	-1743401318	415139961	
msExchSharingPolicyLink	-1996267213	415139906	
msExchFedProvisioningProvider	-1819487741	415139902	
msExchSMTPReceiveMessageRateSource	-2062906163	415139914	
msExchSyncLogAgeQuotaInHours	-1713892678	415139947	
msExchSyncLogDirectorySizeQuota	-1711767144	415139948	
msExchSyncLogFilePath	-1716587571	415139946	
msExchSyncLogPerFileSizeQuota	-2073733245	415139949	
msExchSystemMessageCustomizations	-1641843896	415139909	
msExchUMMissedCallText	-2059829950	415139901	
msExchAdminAuditLogAgeLimit	-1652770634	415140010	
msExchAdminAuditLogCmdlets	-1755573124	415140011	
msExchAdminAuditLogFlags	-1828909140	415140009	
msExchAdminAuditLogMailbox	-1869070898	415140013	
msExchAdminAuditLogParameters	-1611288873	415140012	
msExchAlternateFileShareWitness	-1905340163	415139919	
msExchAlternateFileShareWitnessDirectory	-1927924237	415139920	
msExchContinuousReplicationMaxMemoryPerMDB	-2035381237	415139921	
msExchDatacenterActivationMode	-1910445583	415139916	
msExchFedLocalRecipientAddress	-1827664071	415139957	
msExchFedRemoteTargetAddress	-1717090668	415139958	
msExchMDBAvailabilityGroupIPv4Addresses	-1926430271	415139915	
msExchMobileOTAUpdateMode	-1958710714	415139972	
msExchOrganizationFlags	-1913278969	415140014	
msExchRecoveryPointObjectiveInterADSite	-1760546745	415139923	
msExchRecoveryPointObjectiveIntraADSite	-1754756219	415139922	
msExchRelationTags	-2110363787	415140004	
msExchSharingRelationshipForExternalOrganizationEmail	-2042198727	415139959	
msExchStartedMailboxServers	-1655137018	415139918	
msExchStoppedMailboxServers	-1715323083	415139917	
msExchSupervisionListMaxLength	-1865157010	415140008	
msExchTransportMaxRecipientStatisticsLogAge	-1822996212	415139966	
msExchTransportMaxServerStatisticsLogAge	-1945263047	415139962	
msExchTransportRecipientStatisticsDirectorySize	-1768856225	415139968	
msExchTransportRecipientStatisticsFileSize	-1967531336	415139969	
msExchTransportRecipientStatisticsPath	-1725268349	415139967	
msExchTransportServerStatisticsDirectorySize	-1630186560	415139964	
msExchTransportServerStatisticsFileSize	-1619665240	415139965	
msExchTransportServerStatisticsPath	-1870869275	415139963	
msExchTransportSettingsAVFlags	-2035633461	415140003	
msExchUMAddresses	-1718276895	415139984	
msExchUMAutoAttendantPromptChangeKey	-1942230974	415139971	
msExchUMDialPlanDialedNumbers	-2092675073	415139988	
msExchUMDialPlanPromptChangeKey	-1987978503	415139970	
msExchUMMailboxOVALanguage	-1654451912	415139983	
msExchUMPhoneProvider	-1678879855	415139987	
msExchUMSiteRedirectTarget	-1856717083	415139989	
msExchSupervisionUserLink	-2118369480	415140005	
msExchSupervisionDLLink	-1909278774	415140006	
msExchSupervisionOneOffLink	-1795101963	415140007	
msExchAssistantsMaintenanceSchedule	-2071259784	415140035	
msExchCalendarRepairDisabled	-1692880830	415139976	
msExchCalendarRepairFlags	-2015239832	415139980	
msExchCalendarRepairIntervalEndWindow	-2023593453	415139977	
msExchCalendarRepairIntervalStartWindow	-2064434249	415139978	
msExchCalendarRepairLogFileAgeLimit	-1738169403	415139981	
msExchCalendarRepairLogFileSizeLimit	-1812300929	415139982	
msExchCalendarRepairLogPath	-1660810447	415139974	
msExchCalendarRepairMaxThreads	-1642171053	415139979	
msExchControlPointFlags	-1785408922	415140028	
msExchInternetWebProxy	-2120691724	415140036	
msExchMailboxMoveFlags	-1757405620	415140040	
msExchMailboxMoveRemoteHostName	-1724101541	415140042	
msExchMailboxMoveStatus	-2131213044	415140041	
msExchMailboxPlanType	-1788156002	415140045	
msExchRMSLicensingLocationUrl	-1985698423	415139929	
msExchRMSPublishingLocationUrl	-1979037455	415139926	
msExchRMSServiceLocationUrl	-1994729106	415139924	
msExchRoleEntriesExt	-1844589417	415140031	
msExchRoleType	-2078793173	415140030	
msExchSharingDefaultPolicyLink	-1847141139	415140032	
msExchSyncAccountsFlags	-2087051090	415140002	
msExchSyncAccountsMax	-1827306122	415140001	
msExchSyncAccountsPoisonAccountThreshold	-1703044201	415139996	
msExchSyncAccountsPoisonItemThreshold	-1796760496	415139997	
msExchSyncAccountsPolicyDN	-1798200923	415140034	
msExchSyncAccountsPollingInterval	-1770273906	415139998	
msExchSyncAccountsTimeBeforeDormant	-1678070996	415140000	
msExchSyncAccountsTimeBeforeInactive	-2041575204	415139999	
msExchSyncLogLoggingLevel	-1854708647	415139995	
msExchSyncMailboxLogAgeQuotaInHours	-1777217891	415139991	
msExchSyncMailboxLogDirectorySizeQuota	-1891568666	415139992	
msExchSyncMailboxLogFilePath	-2075688143	415139990	
msExchSyncMailboxLogLoggingLevel	-2028228544	415139994	
msExchSyncMailboxLogPerFileSizeQuota	-2079711084	415139993	
msExchTextMessagingState	-1904850415	415140023	
msExchUMGlobalCallRoutingScheme	-1931566482	415140029	
msExchUMLoadBalancerFQDN	-1926464390	415140037	
msExchMailboxMoveTargetMDBLink	-1701278592	415140038	
msExchMailboxMoveTargetMDBBL	-1943640610	415140039	
msExchDirsyncID	-1629042498	415140054	
msExchManagementSiteLink	-2074630387	415140050	
msExchUMAudioCodec2	-1817492655	415140053	
msExchUMBusinessLocation	-1937858129	415140052	
msExchUMBusinessName	-1634517240	415140051	
msExchUMDefaultMailbox	-1766444347	415140048	
msExchUMDefaultOutboundCallingLineID	-2065851930	415140049	
msExchUMWeekStartDay	-1774744430	415140055	
msExchDirsyncIdSourceAttribute	-2040605106	415140063	
msExchGalsyncDisableLiveIdOnRemove	-2033320614	415140058	
msExchGalsyncFederatedTenantSourceAttribute	-1780370389	415140059	
msExchGalsyncLastSyncRun	-1984640668	415140068	
msExchGalsyncPasswordFilePath	-2013430083	415140061	
msExchGalsyncProvisioningDomain	-1963519768	415140065	
msExchGalsyncResetPasswordOnNextLogon	-2076003927	415140062	
msExchGalsyncSchedule	-1986649104	415140071	
msExchGalsyncSourceActiveDirectorySchemaVersion	-1757461135	415140064	
msExchGalsyncWlidUseSmtpPrimary	-1636405250	415140060	
msExchMDBCopyParentClass	-1901600238	415140066	
msExchRBACPolicyFlags	-1919495683	415140070	
msExchUMForwardingAddressTemplate	-1635291980	415140067	
msExchRBACPolicyLink	-1716926102	415140069	
msExchArchiveGUID	-2121640428	415140083	
msExchArchiveName	-1652359146	415140081	
msExchArchiveQuota	-1612750071	415140082	
msExchArchiveWarnQuota	-1825779388	415140133	
msExchConfigFilter	-2132435366	415140072	
msExchOrgFederatedMailbox	-1635913526	415140085	
msExchPreviousHomeMDB	-2083548689	415140090	
msExchSmtpMaxMessagesPerConnection	-1667102093	415140077	
msExchUMFaxServerURI	-2010181881	415140073	
msExchAvailabilityPerUserAccountBL	-1762245466	415140102	
msExchAvailabilityOrgWideAccountBL	-1739988550	415140101	
msExchOWATranscodingFileTypesBL	-1943355617	415140087	
msExchOWAAllowedFileTypesBL	-1615544620	415140108	
msExchOWAAllowedMimeTypesBL	-1841635605	415140113	
msExchOWAForceSaveFileTypesBL	-2067301754	415140119	
msExchOWAForceSaveMIMETypesBL	-1765912435	415140103	
msExchOWABlockedFileTypesBL	-1660886731	415140110	
msExchOWABlockedMIMETypesBL	-1654779069	415140114	
msExchOWARemoteDocumentsAllowedServersBL	-1704744898	415140121	
msExchOWARemoteDocumentsBlockedServersBL	-1771832783	415140104	
msExchOWARemoteDocumentsInternalDomainSuffixListBL	-1618867754	415140111	
msExchOWATranscodingMimeTypesBL	-1808549631	415140117	
msExchSMTPReceiveDefaultAcceptedDomainBL	-2097015775	415140122	
msExchMobileRemoteDocumentsAllowedServersBL	-1798736164	415140123	
msExchMobileRemoteDocumentsBlockedServersBL	-1718856277	415140106	
msExchMobileRemoteDocumentsInternalDomainSuffixListBL	-1635347494	415140115	
msExchServerSiteBL	-2058894595	415140109	
msExchOrganizationsGlobalAddressListsBL	-1684919278	415140118	
msExchOrganizationsAddressBookRootsBL	-2012383700	415140112	
msExchOrganizationsTemplateRootsBL	-1910531889	415140107	
msExchParentPlanBL	-1879823672	415140086	
msExchSupervisionUserBL	-1837895680	415140105	
msExchSupervisionDLBL	-2079014605	415140120	
msExchSupervisionOneOffBL	-2039625610	415140116	
msExchRBACPolicyBL	-1630874994	415140088	
msExchArchiveDatabaseLink	-1965057875	415140084	
msExchArchiveDatabaseBL	-1662346577	415140089	
msExchAllowCrossSiteRPCClientAccess	-1849203113	415140165	
msExchDataMoveReplicationConstraint	-2128119388	415140193	
msExchDeviceAccessRuleCharacteristic	-1723164210	415140138	
msExchDeviceAccessRuleQueryString	-1670895557	415140137	
msExchDeviceAccessState	-1998721255	415140139	
msExchDeviceAccessStateReason	-1762214675	415140140	
msExchDeviceEASVersion	-1622085163	415140141	
msExchDumpsterQuota	-1795714113	415140148	
msExchDumpsterWarningQuota	-1862343042	415140149	
msExchEdgeSyncAdvancedConfiguration	-1679752274	415140147	
msExchEdgeSyncEHFBackupLeaseLocation	-1647396899	415140173	
msExchEdgeSyncEHFPassword	-1728375355	415140184	
msExchEdgeSyncEHFPrimaryLeaseLocation	-1678390107	415140172	
msExchEdgeSyncEHFProvisioningURL	-2079777972	415140171	
msExchEdgeSyncEHFResellerID	-1860087686	415140185	
msExchEdgeSyncEHFUserName	-1851001490	415140183	
msExchEdgeSyncRetryCount	-1779105902	415140146	
msExchESEParamCachePriority	-1709305056	415140157	
msExchESEParamReplayBackgroundDatabaseMaintenance	-1771700984	415140156	
msExchESEParamReplayCachePriority	-1875963321	415140158	
msExchESEParamReplayCheckpointDepthMax	-1966201937	415140155	
msExchForeignGroupSID	-1666623719	415140201	
msExchHostServerName	-1643810167	415140168	
msExchMailboxMoveBatchName	-1651607153	415140078	
msExchMaxActiveMailboxDatabases	-1763565468	415140200	
msExchMDBName	-1860064939	415140169	
msExchMobileAccessControl	-1889520041	415140134	
msExchMobileAdminRecipients	-2104650170	415140136	
msExchMobileBlockedDeviceIDs	-2066417962	415140159	
msExchMobileUserMailInsert	-1868231247	415140135	
msExchObjectCountQuota	-2043550872	415140199	
msExchPOPIMAPExternalConnectionSettings	-1778093638	415140143	
msExchPOPIMAPInternalConnectionSettings	-1875452179	415140145	
msExchRCAThrottlingPolicyState	-2143396223	415140202	
msExchSyncAccountsSuccessivePoisonItemsThreshold	-1886421081	415140100	
msExchSyncHubHealthLogAgeQuotaInHours	-1835363377	415140092	
msExchSyncHubHealthLogDirectorySizeQuota	-1720308078	415140093	
msExchSyncHubHealthLogFilePath	-1751548207	415140091	
msExchSyncHubHealthLogPerFileSizeQuota	-1640778095	415140094	
msExchSyncMailboxHealthLogAgeQuotaInHours	-1683526319	415140096	
msExchSyncMailboxHealthLogDirectorySizeQuota	-2105992918	415140097	
msExchSyncMailboxHealthLogFilePath	-2109132067	415140095	
msExchSyncMailboxHealthLogPerFileSizeQuota	-1689249956	415140098	
msExchTenantPerimeterSettingsFlags	-1979311074	415140154	
msExchTenantPerimeterSettingsGatewayIPAddresses	-2125240509	415140150	
msExchTenantPerimeterSettingsInternalServerIPAddresses	-2129240703	415140151	
msExchTenantPerimeterSettingsOrgID	-1801121967	415140182	
msExchThirdPartySynchronousReplication	-2009722925	415140192	
msExchUMCertificateThumbprint	-1669284493	415140164	
msExchUMStartupMode	-1679467282	415140160	
msExchVoiceMailPreviewPartnerAddress	-2061303145	415140074	
msExchVoiceMailPreviewPartnerAssignedID	-1688681949	415140181	
msExchVoiceMailPreviewPartnerMaxDeliveryDelay	-1655433384	415140180	
msExchVoiceMailPreviewPartnerMaxMessageDuration	-1730272762	415140179	
msExchMailboxMoveSourceMDBLink	-1803281620	415140079	
msExchMailboxMoveSourceMDBBL	-1750775443	415140080	
msExchRMSComputerAccountsLink	-1987150225	415140132	
msExchRMSComputerAccountsBL	-1899920935	415140163	
msExchDelegateListLink	-1649195275	415140170	
msExchDelegateListBL	-2074150036	415140178	
msExchDeviceAccessControlRuleLink	-1672171417	415140142	
msExchDeviceAccessControlRuleBL	-1619871972	415140144	
msExchIntendedMailboxPlanLink	-1786141497	415140203	
msExchIntendedMailboxPlanBL	-1887044604	415140204	
msExch2003Url	-1670036487	415140206	
msExchLegacyRedirectType	-1871775814	415140207	
msExchLicenseToken	-1958613035	415140210	
msExchMailboxFolderSet2	-1657190947	415140208	
msExchObjectID	-2107574542	415140209	
msExchContentConversionSettings	-1617505587	415140130	
msExchIMAP4Settings	-1781332442	415140125	
msExchManagementSettings	-1893171684	415140131	
msExchMobileSettings	-1640058869	415140129	
msExchOWASettings	-1742249210	415140128	
msExchPOP3Settings	-1933563545	415140124	
msExchTransportInboundSettings	-1882811603	415140126	
msExchTransportOutboundSettings	-1950150361	415140127	
msOrg-GroupSubtypeName	-1855374334	752222211	
msOrg-IsOrganizational	-1685540824	752222209	
msOrg-OtherDisplayNames	-2001118432	752222212	
msOrg-Leaders	-1616067136	752222210	
msOrg-LeadersBL	-2079232710	752222213	
msExchEwsApplicationAccessPolicy	-1913368603	415140217	
msExchEwsEnabled	-1744374744	415140211	
msExchEwsExceptions	-1701332130	415140213	
msExchEwsWellKnownApplicationPolicies	-2013441456	415140216	
msExchArchiveAddress	-2115633773	415140224	
msExchArchiveStatus	-1623536963	415140242	
msExchAuthoritativePolicyTagGUID	-1991578584	415140225	
msExchAuthoritativePolicyTagNote	-1930923541	415140226	
msExchAVAuthenticationService	-1682673318	415140227	
msExchCapabilityIdentifiers	-2108240229	415140221	
msExchDistributionGroupDefaultOU	-1886627813	415140245	
msExchDistributionGroupNameBlockedWordsList	-1906095484	415140244	
msExchDistributionGroupNamingPolicy	-2098065485	415140243	
msExchExternalDirectoryObjectId	-1685008912	415140250	
msExchExternalDirectoryOrganizationId	-1913173244	415140249	
msExchLastExchangeChangedTime	-2110606614	415140248	
msExchMailboxMoveFilePath	-1834720436	415140234	
msExchMailboxMoveRequestGuid	-1789051167	415140233	
msExchMSOForwardSyncNonRecipientCookie	-2094890241	415140247	
msExchMSOForwardSyncRecipientCookie	-1903312308	415140246	
msExchOWAIMCertificateThumbprint	-2018034381	415140218	
msExchOWAIMServerName	-1846041218	415140219	
msExchPopImapLogFilePath	-1861874689	415140228	
msExchPopImapLogFileRolloverFrequency	-1729184214	415140229	
msExchPopImapPerLogFileSizeQuota	-1765585278	415140230	
msExchRemoteRecipientType	-2042820273	415140251	
msExchSIPAccessService	-1925986016	415140222	
msExchUCVoiceMailSettings	-1802868157	415140252	
msExchUMDialPlanTimezone	-1934372405	415140253	
msExchWhenMailboxCreated	-1840426632	415140220	
msExchDefaultPublicMDB	-1954240190	415140231	
msExchDefaultPublicMDBBL	-1950902355	415140232	
msExchMailboxMoveSourceUserLink	-1785422271	415140238	
msExchMailboxMoveSourceUserBL	-1674747862	415140239	
msExchMailboxMoveStorageMDBLink	-2041762517	415140240	
msExchMailboxMoveStorageMDBBL	-1612489801	415140241	
msExchMailboxMoveTargetUserLink	-1682642527	415140236	
msExchMailboxMoveTargetUserBL	-1749468790	415140237	
msExchActivityBasedAuthenticationTimeoutInterval	-1787360491	415140259	
msExchAnonymousThrottlingPolicyState	-1947948543	415140263	
msExchEdgeSyncConnectorVersion	-1888309092	415140261	
msExchGenericForwardingAddress	-1903759891	415140260	
msExchPartnerGroupID	-2022298174	415140284	
msExchSharedConfigServicePlanTag	-2050236564	415140285	
msExchSharedIdentityServerBoxRAC	-1992297810	415140279	
msExchSharingAnonymousIdentities	-2007792750	415140264	
msExchTPDCSPName	-1692599166	415140273	
msExchTPDCSPType	-2121139307	415140272	
msExchTPDDisplayName	-1998002029	415140265	
msExchTPDExtranetCertificationUrl	-1834460166	415140282	
msExchTPDExtranetLicensingUrl	-2090528769	415140268	
msExchTPDFlags	-1641944903	415140266	
msExchTPDIntranetCertificationUrl	-2092657631	415140269	
msExchTPDIntranetLicensingUrl	-1786872096	415140267	
msExchTPDKeyContainerName	-2071433748	415140274	
msExchTPDKeyID	-1925418008	415140270	
msExchTPDKeyIDType	-2108676439	415140271	
msExchTPDKeyNumber	-1969235361	415140275	
msExchTPDPrivateKey	-2072426593	415140276	
msExchTPDSLCCertificateChain	-1697538667	415140277	
msExchTPDTemplates	-1738997681	415140278	
msExchTransportResellerIntraTenantMailContentType	-1921328179	415140257	
msExchTransportResellerSettingsInboundGatewayID	-1922430076	415140255	
msExchTransportResellerSettingsLink	-1997193170	415140262	
msExchTransportResellerSettingsOutboundGatewayID	-1770950967	415140256	
msExchUMSourceForestPolicyNames	-1793250048	415140283	
msExchSharedConfigLink	-2069637348	415140280	
msExchSharedConfigBL	-2102930054	415140281	
msExchActiveInstanceSleepInterval	-1859486909	415140302	
msExchAssistantsThrottleWorkcycle	-1615108410	415140297	
msExchCommunityURL	-1651738951	415140305	
msExchCommunityURLEnabled	-1817067818	415140306	
msExchESEParamBackgroundDatabaseMaintenanceDelay	-1653808971	415140293	
msExchESEParamBackgroundDatabaseMaintenanceIntervalMax	-2140953554	415140296	
msExchESEParamBackgroundDatabaseMaintenanceIntervalMin	-1982201326	415140295	
msExchESEParamBackgroundDatabaseMaintenanceSerialization	-1915352316	415140291	
msExchESEParamHungIOAction	-1642557053	415140304	
msExchESEParamHungIOThreshold	-1677724420	415140303	
msExchESEParamPreReadIOMax	-1667918998	415140289	
msExchESEParamReplayBackgroundDatabaseMaintenanceDelay	-1805114116	415140294	
msExchESEParamReplayPreReadIOMax	-2119645341	415140290	
msExchIntendedServicePlan	-1617779206	415140298	
msExchMRSRequestType	-2031107423	415140288	
msExchNotificationAddress	-1630681611	415140287	
msExchNotificationEnabled	-1762824848	415140286	
msExchPassiveInstanceSleepInterval	-1990314096	415140301	
msExchSyncDaemonMaxVersion	-1961645107	415140300	
msExchSyncDaemonMinVersion	-2125469987	415140299	
msExchTransportIntraTenantMailContentType	-1846978548	415140307	
msExchTransportPartnerConnectorDomain	-1710340066	415140309	
msExchTransportPartnerRoutingDomain	-2138380437	415140308	
msExchAuditAdmin	-2058936760	415140313	
msExchAuditDelegate	-2088816699	415140314	
msExchAuditDelegateAdmin	-2013812754	415140315	
msExchAuditOwner	-1970258998	415140316	
msExchBypassAudit	-1937511553	415140318	
msExchInterruptUserOnAuditFailure	-2023430863	415140317	
msExchIRMLogMaxAge	-1661093463	415140320	
msExchIRMLogMaxDirectorySize	-1835321212	415140321	
msExchIRMLogMaxFileSize	-1828725154	415140322	
msExchIRMLogPath	-1755477421	415140323	
msExchIsMSODirsyncEnabled	-1664997954	415140359	
msExchIsMSODirsynced	-1696492284	415140358	
msExchMailboxAuditEnable	-1807089784	415140311	
msExchMailboxAuditLogAgeLimit	-2138891580	415140312	
msExchMobileOTANotificationMailInsert	-2106757637	415140360	
msExchOnPremiseObjectGuid	-2125797144	415140357	
msExchShadowAssistantName	-1629241184	415140340	
msExchShadowC	-2020608849	415140328	
msExchShadowCo	-2064805547	415140329	
msExchShadowCountryCode	-1869235465	415140330	
msExchShadowDepartment	-1718542469	415140331	
msExchShadowDisplayName	-1896978497	415140332	
msExchShadowFacsimileTelephoneNumber	-2083770121	415140333	
msExchShadowGivenName	-1659871140	415140334	
msExchShadowHomePhone	-1628105167	415140335	
msExchShadowInfo	-1637966103	415140336	
